uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/bp-partition-key-sharding.html,Write sharding with random suffixes (date.1 ... date.200) spreads writes across partitions but reading a day requires querying every suffix and merging; calculated suffix from an attribute such as order ID keeps GetItem possible for a single item,2026-09-21,check-B3c,see first row of this uid
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/LSI.html,LSIs are created when the table is created and share the base table partition key; up to five per table,2026-09-21,check-B3c,see first row of this uid
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/DAX.html,DAX is an in-memory cache for eventually consistent reads (microseconds); not ideal for write-intensive applications,2026-09-21,check-B3c,see first row of this uid
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/GSI.html,"For a table write to succeed the table and all of its GSIs must have enough write capacity, otherwise the write to the table is throttled; heavy write activity with insufficient GSI write capacity throttles table writes; GSIs can be created on existing tables",2026-09-21,check-B3c,added source
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/bp-indexes-gsi-sharding.html,GSI write sharding: GSI partition key ShardNumber# with a timestamp sort key to mitigate hot partitions; DynamoDB queries target one partition key so the application queries each shard (in parallel) and aggregates,2026-09-21,check-B3c,added source
aws-dynamodb-dax,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/DAX.html,DAX reduces eventually consistent read response times from single-digit milliseconds to microseconds; API-compatible with DynamoDB requiring only minimal functional changes; reduces need to overprovision read capacity units; mitigates hot keys; not ideal for strongly consistent reads or write-intensive applications; only available for EC2-VPC platform (runs in a VPC),2026-09-21,check-B3c,"none; added DAX.concepts source (write-through, 5-minute item TTL, strongly consistent reads pass through)"
aws-dynamodb-dax,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/transaction-apis.html,"TransactWriteItems writes through DAX; TransactGetItems calls pass through DAX without caching, same as strongly consistent read APIs in DAX",2026-09-21,check-B3c,see first row of this uid
aws-dynamodb-dax,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/DAX.concepts.html,"DAX runs within a VPC; PutItem/UpdateItem/DeleteItem/BatchWriteItem are write-through (table first, then cache); strongly consistent reads pass through and are not cached; item cache TTL 5 minutes by default",2026-09-21,check-B3c,added source
aws-aurora-vs-rds,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Concepts.AuroraHighAvailability.html,Writes replicated synchronously across AZs to six storage nodes; up to 15 read-only Aurora Replicas that are failover targets with promotion tiers; service typically restored in less than 60 seconds and often less than 30 when a replica exists,2026-09-21,check-B3c,"A: ""grows automatically to 256 TiB"" -> ""up to 256 TiB on supported engine versions"" (docs: for specific engine versions); added RDS-MySQL-to-Aurora migration source"
aws-aurora-vs-rds,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Overview.StorageReliability.html,Cluster volume copies data across three AZs; volumes grow automatically; can grow up to 256 TiB for specific engine versions; charged only for space used,2026-09-21,check-B3c,see first row of this uid
aws-aurora-vs-rds,mcq,partial,https://docs.aws.amazon.com/decision-guides/latest/databases-on-aws-how-to-choose/databases-on-aws-how-to-choose.html,"Aurora: up to five times the throughput of standard MySQL (the Aurora overview page separately quotes up to 6x for MySQL and PostgreSQL on similar hardware; card uses the decision guide's five times); RDS engines PostgreSQL, MySQL, MariaDB, SQL Server, Oracle, Db2",2026-09-21,check-B3c,see first row of this uid
aws-aurora-vs-rds,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/AuroraMySQL.Migrating.RDSMySQL.html,Migrate RDS for MySQL to Aurora MySQL by restoring an RDS MySQL snapshot or by creating an Aurora read replica of the RDS instance; binary log replication also possible,2026-09-21,check-B3c,added source
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/dms/latest/userguide/CHAP_Introduction.html,DMS migrates between same-engine or different-engine endpoints; the only requirement is that one endpoint must be on an AWS service; cannot migrate on-premises to on-premises,2026-09-21,check-B3c,"USAGE: unsupported ""no SLA"" claim replaced with CDCLatencySource/CDCLatencyTarget guidance; A: ""closest open engine"" opinion replaced with reference to the AWS Oracle-to-Aurora-PostgreSQL playbook"
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/dms/latest/userguide/Welcome.html,DMS Schema Conversion / AWS SCT assesses and converts source schemas and code objects to the target engine and applies converted code; DMS performs one-time migrations or replicates ongoing changes to keep source and target in sync; DMS creates tables and primary keys if they do not exist on the target,2026-09-21,check-B3c,see first row of this uid
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Oracle.Concepts.Licensing.html,RDS for Oracle licensing: License Included (SE2 only) and Bring Your Own License (EE and SE2); BYOL requires appropriate Oracle licence with Software Update License and Support; Multi-AZ BYOL needs a licence for both primary and standby,2026-09-21,check-B3c,see first row of this uid
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/decision-guides/latest/databases-on-aws-how-to-choose/databases-on-aws-how-to-choose.html,Guide recommends migrating from commercially licensed databases such as Oracle or SQL Server to Amazon Aurora using DMS; DynamoDB is a key-value store (wrong model for PL/SQL-heavy OLTP),2026-09-21,check-B3c,see first row of this uid
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/dms/latest/userguide/CHAP_Monitoring.html,CDCLatencySource = seconds between last event captured from the source and the replication instance clock; CDCLatencyTarget = seconds between the first event waiting to commit on the target and the instance clock; CDC latency spikes during heavy source activity such as batch processing are normal,2026-09-21,check-B3c,added source
aws-dms-and-sct,mcq,partial,https://docs.aws.amazon.com/dms/latest/oracle-to-aurora-postgresql-migration-playbook/chap-oracle-aurora-pg.html,"AWS Oracle to Aurora PostgreSQL migration playbook: sections for SQL and PL/SQL, tables and indexes, etc., keyed to SCT action codes that indicate manual conversion; not all source features are fully compatible",2026-09-21,check-B3c,added source
